,Time [s],H,H2,O,O2,OH,H2O,N2,HO2,H2O2,AR,HE,CO,CO2,CH2O,HCO,HOCHO,OCHO,HOCH2O,CH3OH,CH2OH,CH3O,CH3O2H,CH3O2,CH4,CH3,CH2,CH2(S),C,CH,HOCO,HCOH,C2H6,C2H5,C2H4,C2H3,C2H2,C2H,CH3CHO,CH3CO,CH2CHO,CH2CO,HCCO,H2CC,C2O,HCCOH,CH3CO3H,CH3CO3,CH3CO2,C2H5OH,C2H5O,CH2CH2OH,CH3CHOH,O2C2H4OH,C2H5O2H,C2H5O2,C2H4O2H,C2H4O(1),C2H3O(2),CH2CHOH,CH3OCHO,CH2OCHO,CH3OCO,C2H5OCHO,C2H5OCO,CH2CH2OCHO,CH3CHOCHO,OH*,CH*,KR,CH4^+,CH3^+,CH2^+,O2(A1),O2(B1),O2(4.5EV),O(1D),O(1S),O2^+,O^+,O3,HE(SINGLET),HE^+,E
345,3.59e-08,0.0,0.0,-1.3804166051187818e+22,6.308824767894405e+18,0.0,0.0,0.0,0.0,0.0,0.0,-5.948004799999935e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.039387757444481e+22,2.2215942959411503e+19,2.151398772e+19,-3.739522170918376e+21,-1.575404248987601e+20,-4.0648891500000215e+20,1.5920188411499996e+23,-24.574352669002785,-1.943979482e+23,2.0034595300000004e+23,3.5914134819999995e+23
346,3.61e-08,0.0,0.0,-1.3553424543054853e+22,6.332036314589521e+18,0.0,0.0,0.0,0.0,0.0,0.0,-5.826961100000138e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.01485449610795e+22,2.184373845520167e+19,2.26909352e+19,-3.618021963823548e+21,-1.5252458690218007e+20,-3.9451130399999715e+20,1.58308350204e+23,-25.69140381269817,-1.8830023090000004e+23,1.9412719200000005e+23,3.520410308999998e+23
347,3.63e-08,0.0,0.0,-1.3300145025606998e+22,6.218154440962385e+18,0.0,0.0,0.0,0.0,0.0,0.0,-5.650992300000188e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.99162030178124e+22,2.1883854478190092e+19,2.386610267e+19,-3.5036217810409074e+21,-1.4783348590564973e+20,-3.8383759500001195e+20,1.574477452949998e+23,-24.611673234196914,-1.8243844270000005e+23,1.880894350000001e+23,3.451533426999999e+23
348,3.6499999999999996e-08,0.0,0.0,-1.3069741506042113e+22,6.278177746477069e+18,0.0,0.0,0.0,0.0,0.0,0.0,-5.440757399999891e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.969706173474381e+22,2.1796290528882426e+19,2.504248013e+19,-3.3931216123716315e+21,-1.4316412190918009e+20,-3.727257869999986e+20,1.56639368387e+23,-24.4433818945016,-1.7683328260000007e+23,1.822740399999999e+23,3.385406826000002e+23
349,3.67e-08,0.0,0.0,-1.2828396079371566e+22,6.380003051015896e+18,0.0,0.0,0.0,0.0,0.0,0.0,-5.237267300000073e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.949130104187075e+22,2.1892126774368174e+19,2.622093759e+19,-3.2857214808048534e+21,-1.3891441191277e+20,-3.627847790000046e+20,1.5585221747899992e+23,-24.085409554702643,-1.714427487e+23,1.7668001599999997e+23,3.3216944870000015e+23
350,3.69e-08,0.0,0.0,-1.248611974267428e+22,6.75372931480872e+18,0.0,0.0,0.0,0.0,0.0,0.0,-4.80073510000001e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.929734092909501e+22,2.1781363176354107e+19,2.740545503e+19,-3.1822213582614377e+21,-1.3449636391643025e+20,-3.557266720000006e+20,1.5499709157199993e+23,-23.438886015700753,-1.663477399e+23,1.711484750000001e+23,3.257898399e+23
351,3.71e-08,0.0,0.0,-1.2274401621533824e+22,6.084022493861077e+18,0.0,0.0,0.0,0.0,0.0,0.0,-4.767582400000059e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.910263137662798e+22,2.103401090355353e+19,2.855501254e+19,-3.0870212641652254e+21,-1.306089599197699e+20,-3.483690930000012e+20,1.54282686693e+23,-23.60089124729933,-1.6124145160000003e+23,1.66009034e+23,3.199433516000001e+23
352,3.73e-08,0.0,0.0,-1.2060732709915658e+22,6.175446003504866e+18,0.0,0.0,0.0,0.0,0.0,0.0,-4.647027800000082e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.891894237426266e+22,2.0903949391460356e+19,2.969472006e+19,-2.997321193545843e+21,-1.2684915392304025e+20,-3.377326250000092e+20,1.5358470482500004e+23,-23.062841392900097,-1.563896862e+23,1.6103671399999993e+23,3.1428368619999985e+23
353,3.75e-08,0.0,0.0,-1.186534409028383e+22,6.05078240265912e+18,0.0,0.0,0.0,0.0,0.0,0.0,-4.4987371000001384e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.874605386209506e+22,2.086407818616592e+19,3.083463758e+19,-2.9106211279375355e+21,-1.233078939263497e+20,-3.2928105999999874e+20,1.5293444396000013e+23,-23.232128496902313,-1.5171054189999994e+23,1.5620927899999996e+23,3.088144418999999e+23
354,3.77e-08,0.0,0.0,-1.167443370084531e+22,6.094019790908289e+18,0.0,0.0,0.0,0.0,0.0,0.0,-4.334098300000025e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.858295584002358e+22,2.0916487096469746e+19,3.197466509e+19,-2.826931090132538e+21,-1.1978317692969039e+20,-3.2121239600000565e+20,1.5231151409600007e+23,-22.50976214059967,-1.4722382870000004e+23,1.5155792699999997e+23,3.0354822870000004e+23
355,3.79e-08,0.0,0.0,-1.1497623633494215e+22,6.116070168650885e+18,0.0,0.0,0.0,0.0,0.0,0.0,-4.1736143000000125e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.842964828815049e+22,2.0851186214376358e+19,3.31147826e+19,-2.7471410492377095e+21,-1.1647198393306977e+20,-3.125165349999921e+20,1.5172540223499997e+23,-22.094612822900906,-1.4289963370000008e+23,1.4707324800000009e+23,2.9848613369999996e+23
356,3.8100000000000004e-08,0.0,0.0,-1.1180207897928647e+22,6.148123236104001e+18,0.0,0.0,0.0,0.0,0.0,0.0,-3.8002793000000244e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.828415114637435e+22,2.0395255738280792e+19,3.4256860109999993e+19,-2.667691037554988e+21,-1.1329127293645006e+20,-3.076286769999949e+20,1.5102314937699995e+23,-21.388800324699616,-1.3880669770000002e+23,1.4260697699999998e+23,2.9332249769999997e+23
357,3.83e-08,0.0,0.0,-1.1009139639859842e+22,5.945984670648804e+18,0.0,0.0,0.0,0.0,0.0,0.0,-3.806999999999809e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.813513444481239e+22,1.983660702280678e+19,3.535300771000001e+19,-2.595821055382901e+21,-1.1024905493939005e+20,-3.0189255899999614e+20,1.5046699255900006e+23,-21.786372731997204,-1.3468935700000002e+23,1.3849635699999999e+23,2.8866145699999994e+23
358,3.85e-08,0.0,0.0,-1.0823717767799896e+22,5.882952725288705e+18,0.0,0.0,0.0,0.0,0.0,0.0,-3.7213927999999564e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.799512817334845e+22,1.9776138774633878e+19,3.6444325319999984e+19,-2.5282610652007084e+21,-1.0742430594232022e+20,-2.9435454800000555e+20,1.4991416174800005e+23,-21.98197895559968,-1.3077454219999999e+23,1.3449593499999991e+23,2.8411574219999997e+23
359,3.87e-08,0.0,0.0,-1.067287632882753e+22,5.906734569392488e+18,0.0,0.0,0.0,0.0,0.0,0.0,-3.6154953999999686e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7862522282082935e+22,1.971683093426407e+19,3.753278293000002e+19,-2.461671089928629e+21,-1.0471297294525009e+20,-2.8831234100001076e+20,1.4941461694099993e+23,-21.88282007659837,-1.2698901360000002e+23,1.3060450900000009e+23,2.797308136e+23
360,3.8900000000000004e-08,0.0,0.0,-1.0526856392153135e+22,5.837530413053255e+18,0.0,0.0,0.0,0.0,0.0,0.0,-3.4887069999998477e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7738116730914706e+22,1.9656783190594384e+19,3.862025954000001e+19,-2.398151129356646e+21,-1.0201602594818998e+20,-2.814651370000021e+20,1.4893795813700014e+23,-21.488796415899884,-1.2337397100000003e+23,1.2686267799999998e+23,2.7551917100000003e+23
361,3.91e-08,0.0,0.0,-1.0383416868674313e+22,5.845128856279272e+18,0.0,0.0,0.0,0.0,0.0,0.0,-3.3516413999998524e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.762210156974371e+22,1.958790584342577e+19,3.970687715e+19,-2.3386811745866437e+21,-9.953250395116025e+19,-2.7400473699999796e+20,1.4848356333700015e+23,-21.801107733699283,-1.1987919260000003e+23,1.2323083399999991e+23,2.7144039260000007e+23
362,3.93e-08,0.0,0.0,-1.0095715889184795e+22,5.998752099472097e+18,0.0,0.0,0.0,0.0,0.0,0.0,-3.0283507999998314e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.750950671877162e+22,1.9037388884458095e+19,4.0793384769999995e+19,-2.277441236825743e+21,-9.697534595411005e+19,-2.7146234200000492e+20,1.4790041154199997e+23,-21.021673928900782,-1.1657165719999995e+23,1.1960000799999985e+23,2.6722895720000005e+23
363,3.95e-08,0.0,0.0,-9.953883508303672e+21,5.634364720322365e+18,0.0,0.0,0.0,0.0,0.0,0.0,-3.0587221000000404e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.739359220801372e+22,1.8373033676209988e+19,4.183300248e+19,-2.2209713054653942e+21,-9.465558395661025e+19,-2.668638880000044e+20,1.4745874178800008e+23,-21.341494351701456,-1.132305029e+23,1.16289225e+23,2.634811029e+23
364,3.9700000000000005e-08,0.0,0.0,-9.811219706423745e+21,5.543006761940891e+18,0.0,0.0,0.0,0.0,0.0,0.0,-3.0232033999998686e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7283098027355445e+22,1.8234839126768882e+19,4.286273020999999e+19,-2.1709113831036572e+21,-9.255216395906e+19,-2.5969844400000008e+20,1.4702699504400002e+23,-21.659377088399964,-1.100177716e+23,1.1304097499999981e+23,2.5980827159999986e+23
365,3.99e-08,0.0,0.0,-9.693657498853535e+21,5.453563523301853e+18,0.0,0.0,0.0,0.0,0.0,0.0,-2.921291599999813e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.717840411669547e+22,1.8095784845129626e+19,4.389053794999999e+19,-2.119831481430926e+21,-9.036005396147998e+19,-2.549309049999988e+20,1.4663563930500003e+23,-21.082293302301558,-1.0697333139999999e+23,1.0989462299999988e+23,2.5627533140000005e+23
366,4.0099999999999995e-08,0.0,0.0,-9.56031985647196e+21,5.579026064701165e+18,0.0,0.0,0.0,0.0,0.0,0.0,-2.844694700000124e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.70797105062332e+22,1.8065890990490452e+19,4.491442568e+19,-2.0729315705680875e+21,-8.828127396389975e+19,-2.4957027199999187e+20,1.4624297557199994e+23,-21.50755343340027,-1.0400608329999995e+23,1.0685077800000006e+23,2.5284418329999996e+23
367,4.0300000000000004e-08,0.0,0.0,-9.444103827399185e+21,5.638512435949223e+18,0.0,0.0,0.0,0.0,0.0,0.0,-2.731615800000093e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.698683717586926e+22,1.8025147383654244e+19,4.593538342999999e+19,-2.025091662395261e+21,-8.631380196631006e+19,-2.453986429999998e+20,1.4588078284300001e+23,-20.736957341901295,-1.011672062e+23,1.038988220000001e+23,2.4953420620000015e+23
368,4.05e-08,0.0,0.0,-9.192326383527245e+21,5.915004407215538e+18,0.0,0.0,0.0,0.0,0.0,0.0,-2.436084900000104e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.689775410550412e+22,1.7602544175019663e+19,4.695841117999999e+19,-1.9785117750203405e+21,-8.43746299686998e+19,-2.4314602000000398e+20,1.4539606112000002e+23,-20.671494868599282,-9.849440009999999e+22,1.0093048500000005e+23,2.4608340010000014e+23
369,4.08e-08,0.0,0.0,-9.028258759317546e+21,5.179665147000059e+18,0.0,0.0,0.0,0.0,0.0,0.0,-2.485405799999908e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.675518497037825e+22,1.668468234350259e+19,4.8412787969999995e+19,-1.9159719518751598e+21,-8.171891797160015e+19,-2.3742890099999536e+20,1.4487062310099973e+23,-21.424841707402848,-9.44298842e+22,9.691529000000018e+22,2.415484842000001e+23
370,4.1100000000000004e-08,0.0,0.0,-8.850951417136307e+21,5.62047964913394e+18,0.0,0.0,0.0,0.0,0.0,0.0,-2.416482800000174e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.6623666385354414e+22,1.6915921812197282e+19,4.9847513800000004e+19,-1.8593221447030391e+21,-7.929879197431983e+19,-2.296799060000002e+20,1.4435149710600002e+23,-21.475193232500118,-9.063088019999996e+22,9.304736300000005e+22,2.3716918019999994e+23
371,4.1399999999999994e-08,0.0,0.0,-8.706413346476185e+21,5.121325491743119e+18,0.0,0.0,0.0,0.0,0.0,0.0,-2.2920787999998246e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.649875832052727e+22,1.586345211649653e+19,5.127337065e+19,-1.803952345008629e+21,-7.700523997699008e+19,-2.2374992399999566e+20,1.438878711239998e+23,-20.833051971699554,-8.704537619999998e+22,8.933745500000007e+22,2.3300157619999992e+23
372,4.1699999999999996e-08,0.0,0.0,-8.574546650418666e+21,5.191016755217182e+18,0.0,0.0,0.0,0.0,0.0,0.0,-2.1837275999999254e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.638486071589606e+22,1.6025263175303676e+19,5.268631752000001e+19,-1.7510325437108406e+21,-7.483621097959991e+19,-2.1744075800000656e+20,1.4345721315799998e+23,-20.19611222510226,-8.363334040000004e+22,8.581706799999995e+22,2.290568403999999e+23
373,4.2e-08,0.0,0.0,-8.282004433304421e+21,5.427258091456246e+18,0.0,0.0,0.0,0.0,0.0,0.0,-2.0178777999999626e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.626012357148756e+22,1.5359557231742081e+19,5.403714454999999e+19,-1.7010627824854562e+21,-7.265770598154983e+19,-2.164980550000062e+20,1.428593202550001e+23,-21.564754537199285,-8.039936819999996e+22,8.241724599999988e+22,2.2506006819999994e+23
374,4.23e-08,0.0,0.0,-8.151782720962091e+21,4.391984863732083e+18,0.0,0.0,0.0,0.0,0.0,0.0,-1.996189400000081e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.613545686738906e+22,1.3792933085603588e+19,5.534525166e+19,-1.6585630144952617e+21,-7.080967998317023e+19,-2.1220178900000637e+20,1.4242941238900007e+23,-21.126465272099587,-7.72561806e+22,7.925237000000006e+22,2.2146958060000002e+23
